chr15	65133611	65133612	AG	-
chr15	65133728	65133729	AG	-
chr15	72756345	72756346	AG	-
chr15	74591281	74591282	AG	+
chr15	74591298	74591299	AG	+
chr15	74591339	74591340	AG	+
chr15	74591578	74591579	AG	+
chr15	75207739	75207740	AG	+
chr15	75208429	75208430	AG	+
chr15	75353743	75353744	AG	+
chr15	75353744	75353745	AG	+
chr15	75353745	75353746	AG	+
chr15	75353750	75353751	AG	+
chr15	75353757	75353758	AG	+
chr15	75353759	75353760	AG	+
chr15	75353817	75353818	AG	+
chr15	75354698	75354699	AG	+
chr15	75675622	75675623	AG	-
chr15	75677011	75677012	AG	-
chr15	84857329	84857330	AG	+
chr15	84857578	84857579	AG	+
chr15	84857663	84857664	AG	+
chr15	84862706	84862707	AG	+
chr15	88651979	88651980	AG	+
chr15	88651984	88651985	AG	+
chr15	88857123	88857124	AG	+
chr15	88879195	88879196	AG	-
chr15	88879208	88879209	AG	-
chr15	90957675	90957676	AG	+
chr16	633208	633209	AG	+
chr16	677871	677872	AG	+
chr16	982142	982143	AG	+
chr16	2079386	2079387	AG	+
chr16	2094146	2094147	AG	-
chr16	2253897	2253898	AG	-
chr16	2281467	2281468	AG	-
chr16	2527798	2527799	AG	+
chr16	3013453	3013454	AG	+
chr16	3013458	3013459	AG	+
chr16	3013474	3013475	AG	+
chr16	3013492	3013493	AG	+
chr16	3013531	3013532	AG	+
chr16	3013536	3013537	AG	+
chr16	3013543	3013544	AG	+
chr16	3013549	3013550	AG	+
chr16	3013555	3013556	AG	+
chr16	3013561	3013562	AG	+
chr16	3013594	3013595	AG	+
chr16	3013601	3013602	AG	+
chr16	3013694	3013695	AG	+
chr16	3013702	3013703	AG	+
chr16	3013788	3013789	AG	+
chr16	3013795	3013796	AG	+
chr16	3013804	3013805	AG	+
chr16	3013806	3013807	AG	+
chr16	3013831	3013832	AG	+
chr16	3285729	3285730	AG	+
chr16	3286088	3286089	AG	+
chr16	3966777	3966778	AG	-
chr16	4752545	4752546	AG	-
chr16	11275842	11275843	AG	-
chr16	22123640	22123641	AG	+
chr16	22534560	22534561	AG	+
chr16	23068469	23068470	AG	-
chr16	24939374	24939375	AG	-
chr16	27363376	27363377	AG	+
chr16	28499705	28499706	AG	-
chr16	28503767	28503768	AG	-
chr16	28503768	28503769	AG	-
chr16	28504012	28504013	AG	-
chr16	28608297	28608298	AG	-
chr16	28836422	28836423	AG	+
chr16	28984886	28984887	AG	+
chr16	29813236	29813237	AG	+
chr16	29814523	29814524	AG	+
chr16	29986744	29986745	AG	+
chr16	29987489	29987490	AG	+
chr16	29987768	29987769	AG	+
chr16	29987978	29987979	AG	+
chr16	29991514	29991515	AG	+
chr16	30026689	30026690	AG	-
chr16	30358281	30358282	AG	-
chr16	30953776	30953777	AG	+
chr16	30969621	30969622	AG	+
chr16	30969630	30969631	AG	+
chr16	30969636	30969637	AG	+
chr16	30971486	30971487	AG	+
chr16	30971549	30971550	AG	+
chr16	31363295	31363296	AG	+
chr16	31464534	31464535	AG	+
chr16	57382592	57382593	AG	+
chr16	57683951	57683952	AG	+
chr16	57683955	57683956	AG	+
chr16	57683957	57683958	AG	+
chr16	57683958	57683959	AG	+
chr16	58045114	58045115	AG	+
chr16	66827984	66827985	AG	-
chr16	67179833	67179834	AG	-
chr16	67189076	67189077	AG	-
chr16	67543042	67543043	AG	+
chr16	67546369	67546370	AG	+
chr16	69022904	69022905	AG	+
chr16	74637927	74637928	AG	-
chr16	75229571	75229572	AG	-
chr16	77735437	77735438	AG	+
chr16	77735457	77735458	AG	+
chr16	77735465	77735466	AG	+
chr16	77735468	77735469	AG	+
chr16	77735478	77735479	AG	+
chr16	81883328	81883329	AG	+
chr16	84174705	84174706	AG	+
chr16	84179221	84179222	AG	-
chr16	84179481	84179482	AG	-
chr16	86511014	86511015	AG	+
chr16	88533624	88533625	AG	+
chr17	1634823	1634824	AG	-
chr17	1635062	1635063	AG	-
chr17	1635144	1635145	AG	-
chr17	1752673	1752674	AG	+
chr17	2057563	2057564	AG	+
chr17	2058742	2058743	AG	+
chr17	3663763	3663764	AG	-
chr17	3663817	3663818	AG	-
chr17	4499318	4499319	AG	+
chr17	4544908	4544909	AG	-
chr17	4672215	4672216	AG	-
chr17	4980241	4980242	AG	-
chr17	7190746	7190747	AG	-
chr17	7246055	7246056	AG	-
chr17	7353118	7353119	AG	+
chr17	7408631	7408632	AG	+
chr17	7848144	7848145	AG	+
chr17	8392805	8392806	AG	-
chr17	18151131	18151132	AG	+
chr17	18151238	18151239	AG	+
chr17	18151239	18151240	AG	+
chr17	19024248	19024249	AG	-
chr17	27648980	27648981	AG	+
chr17	28043193	28043194	AG	+
chr17	28610567	28610568	AG	-
chr17	28717336	28717337	AG	-
chr17	28981596	28981597	AG	-
chr17	29571903	29571904	AG	+
chr17	36510879	36510880	AG	-
chr17	36607674	36607675	AG	+
chr17	38510019	38510020	AG	+
chr17	38510028	38510029	AG	+
chr17	38722706	38722707	AG	+
chr17	39665897	39665898	AG	+
chr17	39670275	39670276	AG	+
chr17	39670285	39670286	AG	+
chr17	42540960	42540961	AG	+
chr17	42543711	42543712	AG	+
chr17	42543936	42543937	AG	+
chr17	42834782	42834783	AG	+
chr17	42981069	42981070	AG	+
chr17	44075810	44075811	AG	+
chr17	44092266	44092267	AG	-
chr17	44398378	44398379	AG	-
chr17	44398444	44398445	AG	-
chr17	44967672	44967673	AG	-
chr17	44967851	44967852	AG	-
chr17	45242369	45242370	AG	+
chr17	47582795	47582796	AG	+
chr17	48121400	48121401	AG	+
chr17	48769914	48769915	AG	-
chr17	48933268	48933269	AG	-
chr17	49847285	49847286	AG	+
chr17	50626233	50626234	AG	+
chr17	57979276	57979277	AG	-
chr17	57979279	57979280	AG	-
chr17	63910182	63910183	AG	-
chr17	64001807	64001808	AG	+
chr17	74771821	74771822	AG	-
chr17	75502188	75502189	AG	-
chr17	75564396	75564397	AG	+
chr17	75849673	75849674	AG	-
chr17	75890783	75890784	AG	-
chr17	75890791	75890792	AG	-
chr17	75890793	75890794	AG	-
chr17	75890794	75890795	AG	-
chr17	75890887	75890888	AG	-
chr17	75891311	75891312	AG	-
chr17	75920348	75920349	AG	-
chr17	75920349	75920350	AG	-
chr17	78104701	78104702	AG	+
chr17	78104740	78104741	AG	+
chr17	78104785	78104786	AG	+
chr17	78205649	78205650	AG	+
chr17	79794949	79794950	AG	-
chr17	80237066	80237067	AG	+
chr17	81228951	81228952	AG	-
chr17	81245867	81245868	AG	-
chr17	81246612	81246613	AG	-
chr17	82015166	82015167	AG	+
chr17	82015262	82015263	AG	+
chr17	82015286	82015287	AG	+
chr17	82015324	82015325	AG	+
chr17	82015336	82015337	AG	+
chr17	82437230	82437231	AG	+
chr17	82444092	82444093	AG	-
chr18	2913195	2913196	AG	+
chr18	24181181	24181182	AG	-
chr18	35245382	35245383	AG	+
chr18	35245534	35245535	AG	+
chr18	35245560	35245561	AG	+
chr18	35245615	35245616	AG	+
chr18	35245634	35245635	AG	+
chr18	35245671	35245672	AG	+
chr18	35245689	35245690	AG	+
chr18	35245721	35245722	AG	+
chr18	35245730	35245731	AG	+
chr18	35245734	35245735	AG	+
chr18	35245748	35245749	AG	+
chr18	35245759	35245760	AG	+
chr18	35245776	35245777	AG	+
chr18	35245786	35245787	AG	+
chr18	35245804	35245805	AG	+
chr18	35245805	35245806	AG	+
chr18	35245818	35245819	AG	+
chr18	35245819	35245820	AG	+
chr18	35245868	35245869	AG	+
chr18	35245888	35245889	AG	+
chr18	35245889	35245890	AG	+
chr18	35245894	35245895	AG	+
chr18	35245902	35245903	AG	+
chr18	35245903	35245904	AG	+
chr18	35245907	35245908	AG	+
chr18	35245916	35245917	AG	+
chr18	35245935	35245936	AG	+
chr18	35245978	35245979	AG	+
chr18	35245986	35245987	AG	+
chr18	35245987	35245988	AG	+
chr18	35246000	35246001	AG	+
chr18	35246035	35246036	AG	+
chr18	35246057	35246058	AG	+
chr18	35246062	35246063	AG	+
chr18	35246070	35246071	AG	+
chr18	35246084	35246085	AG	+
chr18	35246103	35246104	AG	+
chr18	35246109	35246110	AG	+
chr18	35246112	35246113	AG	+
chr18	35246119	35246120	AG	+
chr18	35246141	35246142	AG	+
chr18	35246146	35246147	AG	+
chr18	35246154	35246155	AG	+
chr18	35246155	35246156	AG	+
chr18	35246203	35246204	AG	+
chr18	35246225	35246226	AG	+
chr18	35246230	35246231	AG	+
chr18	35246239	35246240	AG	+
chr18	35246259	35246260	AG	+
chr18	35246265	35246266	AG	+
chr18	36139547	36139548	AG	+
chr18	48758191	48758192	AG	+
chr18	51196924	51196925	AG	-
chr18	62978389	62978390	AG	+
chr18	76379432	76379433	AG	-
chr18	76379810	76379811	AG	-
chr19	507774	507775	AG	+
chr19	578082	578083	AG	+
chr19	578110	578111	AG	+
chr19	900884	900885	AG	-
chr19	900896	900897	AG	-
chr19	1428993	1428994	AG	+
chr19	1468347	1468348	AG	+
chr19	1612292	1612293	AG	-
chr19	1615370	1615371	AG	-
chr19	2249454	2249455	AG	+
chr19	2249484	2249485	AG	+
chr19	2934717	2934718	AG	-
chr19	2939324	2939325	AG	-
chr19	2939342	2939343	AG	-
chr19	2939353	2939354	AG	-
chr19	2939362	2939363	AG	-
chr19	2939365	2939366	AG	-
chr19	2939376	2939377	AG	-
chr19	2939386	2939387	AG	-
chr19	3453811	3453812	AG	+
chr19	3543671	3543672	AG	+
chr19	4544060	4544061	AG	-
chr19	4651912	4651913	AG	+
chr19	4816864	4816865	AG	-
chr19	5151479	5151480	AG	+
chr19	5708344	5708345	AG	-
chr19	7520050	7520051	AG	+
chr19	7520386	7520387	AG	+
chr19	7520406	7520407	AG	+
chr19	8334876	8334877	AG	-
chr19	8498776	8498777	AG	-
chr19	8605693	8605694	AG	-
chr19	10283542	10283543	AG	+
chr19	10467387	10467388	AG	+
chr19	10831045	10831046	AG	+
chr19	11449125	11449126	AG	+
chr19	12665793	12665794	AG	-
chr19	12881137	12881138	AG	-
chr19	14160673	14160674	AG	-
chr19	14482792	14482793	AG	-
chr19	14482794	14482795	AG	-
chr19	14482880	14482881	AG	-
chr19	14482901	14482902	AG	-
chr19	14755107	14755108	AG	-
chr19	15178880	15178881	AG	-
chr19	15425533	15425534	AG	-
chr19	16440885	16440886	AG	-
chr19	16572041	16572042	AG	-
chr19	17271636	17271637	AG	+
chr19	17284113	17284114	AG	+
chr19	17511737	17511738	AG	+
chr19	17784818	17784819	AG	+
chr19	18149698	18149699	AG	+
chr19	18173936	18173937	AG	+
chr19	18177740	18177741	AG	+
chr19	18931979	18931980	AG	-
chr19	35013548	35013549	AG	+
chr19	35033982	35033983	AG	+
chr19	35034002	35034003	AG	+
chr19	35166328	35166329	AG	+
chr19	35746747	35746748	AG	+
chr19	36016158	36016159	AG	-
chr19	36627363	36627364	AG	+
chr19	37698464	37698465	AG	-
chr19	38572077	38572078	AG	+
chr19	38704989	38704990	AG	+
chr19	40047432	40047433	AG	-
chr19	40192330	40192331	AG	+
chr19	40205161	40205162	AG	+
chr19	40398606	40398607	AG	-
chr19	40607479	40607480	AG	+
chr19	41892067	41892068	AG	+
chr19	42225077	42225078	AG	+
chr19	42248717	42248718	AG	-
chr19	42248764	42248765	AG	-
chr19	42248815	42248816	AG	-
chr19	42250462	42250463	AG	-
chr19	42250504	42250505	AG	-
chr19	42272990	42272991	AG	+
chr19	42293760	42293761	AG	+
chr19	42316552	42316553	AG	+
chr19	43593315	43593316	AG	-
chr19	44288876	44288877	AG	-
chr19	44288984	44288985	AG	-
chr19	44288993	44288994	AG	-
chr19	44289074	44289075	AG	-
chr19	44289086	44289087	AG	-
chr19	44299628	44299629	AG	-
chr19	44299649	44299650	AG	-
chr19	44299655	44299656	AG	-
chr19	44299715	44299716	AG	-
chr19	44299726	44299727	AG	-
chr19	45145697	45145698	AG	+
chr19	45498862	45498863	AG	+
chr19	45500678	45500679	AG	+
chr19	45695556	45695557	AG	+
chr19	45701885	45701886	AG	+
chr19	45780058	45780059	AG	-
chr19	45780347	45780348	AG	-
chr19	45786046	45786047	AG	-
chr19	45786328	45786329	AG	-
chr19	46022794	46022795	AG	-
chr19	46493697	46493698	AG	-
chr19	46649479	46649480	AG	-
chr19	46649596	46649597	AG	-
chr19	46775587	46775588	AG	-
chr19	46775723	46775724	AG	-
chr19	48497518	48497519	AG	-
chr19	48499001	48499002	AG	-
chr19	48499230	48499231	AG	-
chr19	48499620	48499621	AG	-
chr19	48874407	48874408	AG	+
chr19	48874423	48874424	AG	+
chr19	48985548	48985549	AG	-
chr19	50667865	50667866	AG	-
chr19	50668010	50668011	AG	-
chr19	50668043	50668044	AG	-
chr19	51333801	51333802	AG	-
chr19	51612339	51612340	AG	-
chr19	51643652	51643653	AG	-
chr19	51745945	51745946	AG	-
chr19	53982301	53982302	AG	+
chr19	53982324	53982325	AG	+
chr19	54635603	54635604	AG	+
chr19	55483718	55483719	AG	+
chr19	55485741	55485742	AG	+
chr19	55616496	55616497	AG	+
chr19	55622306	55622307	AG	-
chr19	55695338	55695339	AG	+
chr19	56089040	56089041	AG	-
chr19	56383975	56383976	AG	-
chr19	56383993	56383994	AG	-
chr19	56384058	56384059	AG	-
chr19	56384073	56384074	AG	-
chr19	56384139	56384140	AG	-
chr19	56384212	56384213	AG	-
chr19	56384259	56384260	AG	-
chr19	56384306	56384307	AG	-
chr19	56384321	56384322	AG	-
chr19	56384391	56384392	AG	-
chr19	56384475	56384476	AG	-
chr19	56384476	56384477	AG	-
chr19	56384559	56384560	AG	-
chr19	56384560	56384561	AG	-
chr19	56384573	56384574	AG	-
chr19	56384574	56384575	AG	-
chr19	56384582	56384583	AG	-
chr19	56384642	56384643	AG	-
chr19	56384833	56384834	AG	-
chr19	57455746	57455747	AG	-
chr19	57455771	57455772	AG	-
chr19	57455783	57455784	AG	-
chr19	57455798	57455799	AG	-
chr19	57455837	57455838	AG	-
chr19	57455882	57455883	AG	-
chr19	57455883	57455884	AG	-
chr19	57455888	57455889	AG	-
chr19	57474367	57474368	AG	-
chr19	57682219	57682220	AG	+
chr19	57685298	57685299	AG	+
chr19	57685340	57685341	AG	+
chr19	57686494	57686495	AG	+
chr19	57686574	57686575	AG	+
chr19	57701710	57701711	AG	-
chr19	57701960	57701961	AG	-
chr19	57702341	57702342	AG	-
